GENE_ID	COMMON	TCGA-CM-4748-01	TCGA-AA-3860-01	TCGA-AA-3510-01	TCGA-AA-A00N-01	TCGA-AG-A01Y-01	TCGA-AA-A02F-01	TCGA-AG-3584-01	TCGA-AA-3527-01	TCGA-AA-3562-01	TCGA-AA-3848-01	TCGA-AZ-4313-01	TCGA-AG-3726-01	TCGA-AA-3819-01	TCGA-A6-2684-01	TCGA-AA-3968-01	TCGA-AG-A025-01	TCGA-A6-3808-01	TCGA-AG-3600-01	TCGA-A6-2678-01	TCGA-AA-3842-01	TCGA-AG-A036-01	TCGA-AA-3521-01	TCGA-AG-4015-01	TCGA-AA-3877-01	TCGA-AA-A01D-01	TCGA-AA-3986-01	TCGA-AG-3578-01	TCGA-AA-3814-01	TCGA-AA-3831-01	TCGA-AA-3556-01	TCGA-AA-A02W-01	TCGA-AG-3601-01	TCGA-AG-3894-01	TCGA-AG-A020-01	TCGA-AF-2689-01	TCGA-AG-A00H-01	TCGA-AZ-4681-01	TCGA-AA-3975-01	TCGA-A6-4107-01	TCGA-AG-3881-01	TCGA-AG-A014-01	TCGA-AG-A008-01	TCGA-AG-4008-01	TCGA-AA-3488-01	TCGA-AA-3532-01	TCGA-AA-3664-01	TCGA-CA-5256-01	TCGA-AA-3534-01	TCGA-AA-A01I-01	TCGA-AA-3509-01	TCGA-CM-5341-01	TCGA-AA-3710-01	TCGA-AA-3494-01	TCGA-AA-3939-01	TCGA-AA-3526-01	TCGA-AA-3695-01	TCGA-AA-3970-01	TCGA-AA-3956-01	TCGA-AG-3583-01	TCGA-AG-A00C-01	TCGA-AA-A01V-01	TCGA-AZ-4308-01	TCGA-AG-3612-01	TCGA-AA-A02R-01	TCGA-AG-3909-01	TCGA-AA-3854-01	TCGA-AA-3837-01	TCGA-AG-3892-01	TCGA-AA-3858-01	TCGA-AG-A00Y-01	TCGA-AG-A026-01	TCGA-AA-3973-01	TCGA-AA-3495-01	TCGA-AA-3841-01	TCGA-AA-3543-01	TCGA-A6-2671-01	TCGA-AA-3864-01	TCGA-AA-3870-01	TCGA-AA-A00J-01	TCGA-AG-3883-01	TCGA-AA-A03F-01	TCGA-AG-A01J-01	TCGA-AZ-4615-01	TCGA-AA-3517-01	TCGA-AA-A00Z-01	TCGA-AA-3947-01	TCGA-AA-A01K-01	TCGA-AA-3693-01	TCGA-AA-3666-01	TCGA-AA-3941-01	TCGA-AG-4005-01	TCGA-AA-A00O-01	TCGA-AA-A010-01	TCGA-AA-3672-01	TCGA-AA-A02E-01	TCGA-AZ-4682-01	TCGA-AA-A00D-01	TCGA-AA-3549-01	TCGA-AG-3580-01	TCGA-AA-A01T-01	TCGA-AA-3979-01	TCGA-AA-3930-01	TCGA-AA-3715-01	TCGA-AG-3727-01	TCGA-AG-A032-01	TCGA-AG-A015-01	TCGA-AA-A004-01	TCGA-AA-3852-01	TCGA-AF-3400-01	TCGA-AA-3818-01	TCGA-AG-3574-01	TCGA-A6-2677-01	TCGA-AG-A02G-01	TCGA-AG-3605-01	TCGA-AG-3898-01	TCGA-AA-A01P-01	TCGA-A6-3807-01	TCGA-AA-3952-01	TCGA-AA-3522-01	TCGA-AA-3869-01	TCGA-AA-A02K-01	TCGA-AY-4070-01	TCGA-AG-3611-01	TCGA-AA-3538-01	TCGA-AA-3555-01	TCGA-AG-3902-01	TCGA-AA-3561-01	TCGA-AG-3893-01	TCGA-AG-3887-01	TCGA-AA-A01Z-01	TCGA-AA-3544-01	TCGA-A6-2672-01	TCGA-CM-4747-01	TCGA-AG-3882-01	TCGA-AA-3875-01	TCGA-AA-3516-01	TCGA-A6-2683-01	TCGA-AA-3688-01	TCGA-AA-3980-01	TCGA-AG-3999-01	TCGA-AA-A017-01	TCGA-AG-3901-01	TCGA-AG-3896-01	TCGA-AA-3679-01	TCGA-AG-3581-01	TCGA-AA-3524-01	TCGA-AA-3530-01	TCGA-AG-3575-01	TCGA-AA-3553-01	TCGA-AG-A016-01	TCGA-AA-3685-01	TCGA-AG-A02X-01	TCGA-AA-A01G-01	TCGA-AG-3598-01	TCGA-AA-3851-01	TCGA-AA-A02Y-01	TCGA-AA-3811-01	TCGA-AA-3989-01	TCGA-AG-4001-01	TCGA-AG-3608-01	TCGA-AA-3542-01	TCGA-A6-2670-01	TCGA-AG-3885-01	TCGA-AA-A01X-01	TCGA-AA-A029-01	TCGA-AA-3972-01	TCGA-AG-A011-01	TCGA-AA-3845-01	TCGA-AA-A00K-01	TCGA-AG-3878-01	TCGA-AA-3518-01	TCGA-A6-2681-01	TCGA-AA-3667-01	TCGA-AA-3692-01	TCGA-AA-3560-01	TCGA-AA-3529-01	TCGA-AG-3586-01	TCGA-AA-3673-01	TCGA-AA-3506-01	TCGA-AG-A01W-01	TCGA-AA-3862-01	TCGA-AA-A00E-01	TCGA-CM-4746-01	TCGA-AA-3548-01	TCGA-AA-3846-01	TCGA-AA-A02O-01	TCGA-AA-A01S-01	TCGA-AA-A024-01	TCGA-AG-A01L-01	TCGA-AG-3728-01	TCGA-CM-4752-01	TCGA-A6-2682-01	TCGA-CK-4951-01	TCGA-A6-2676-01	TCGA-AG-A023-01	TCGA-AA-A00U-01	TCGA-AA-3678-01	TCGA-AZ-4684-01	TCGA-AA-A02J-01	TCGA-AF-2692-01	TCGA-AZ-4614-01	TCGA-AG-3609-01	TCGA-AY-4071-01	TCGA-AA-3554-01	TCGA-AA-3984-01	TCGA-AA-A01F-01	TCGA-AA-3684-01	TCGA-AA-3812-01	TCGA-AG-3594-01	TCGA-CM-4750-01	TCGA-AA-3514-01	TCGA-AA-A00R-01	TCGA-AA-3675-01	TCGA-A6-3809-01	TCGA-AA-3950-01	TCGA-CM-4744-01	TCGA-A6-2679-01	TCGA-AF-3913-01	TCGA-AA-3681-01	TCGA-AA-3492-01	TCGA-AA-3520-01	TCGA-AA-3867-01	TCGA-AA-A01Q-01	TCGA-AA-A022-01	TCGA-AA-3855-01	TCGA-A6-2680-01	TCGA-AA-A01C-01	TCGA-AA-3815-01	TCGA-A6-3810-01	TCGA-AG-A02N-01	TCGA-AA-3976-01	TCGA-AA-3821-01	TCGA-A6-2674-01	TCGA-AA-3525-01	TCGA-AG-3599-01	TCGA-AA-3531-01	TCGA-AA-A00W-01	TCGA-A6-2685-01	TCGA-AA-3982-01	TCGA-AA-3552-01	TCGA-AG-3890-01	TCGA-AA-3856-01	TCGA-AA-3866-01	TCGA-AA-A02H-01	TCGA-AA-3994-01	TCGA-AA-3971-01	TCGA-AG-3582-01	TCGA-AA-3955-01	TCGA-AA-A00A-01	TCGA-AA-3696-01	TCGA-AA-3872-01	TCGA-AZ-4315-01	TCGA-AA-A00L-01	TCGA-AF-2691-01	TCGA-AA-3519-01	TCGA-A6-2686-01	TCGA-AA-3949-01	TCGA-AG-3593-01	TCGA-AA-3966-01	TCGA-AG-3602-01	TCGA-AA-3861-01	TCGA-AG-A002-01	TCGA-AA-A03J-01	TCGA-AG-A01N-01	TCGA-AA-A00Q-01	TCGA-AG-4007-01	TCGA-AG-3587-01	TCGA-AA-3844-01	TCGA-AA-A00F-01	TCGA-AA-3977-01	TCGA-AA-3680-01	TCGA-AA-3502-01	TCGA-AA-A01R-01	TCGA-AA-3850-01	TCGA-AA-3833-01	TCGA-AA-3558-01	
6790	AURKA	NaN	33.03364	10.36626	12.63014	27.08524	22.14097	38.01993	3.514237	20.95795	10.05213	16.13469	10.98949	29.99613	5.855937	33.99407	11.85885	12.9982	21.17212	18.67625	23.04823	19.71145	20.70873	31.16214	14.25765	46.93022	12.87351	NaN	24.0732	18.83191	21.99635	16.91061	25.60668	17.04803	44.69681	NaN	20.02046	NaN	12.86496	12.3589	6.340378	23.55981	18.09608	21.69245	20.10555	22.81595	17.48987	21.72127	14.72775	10.14858	23.77271	NaN	15.88252	17.52221	14.21193	NaN	NaN	NaN	16.63186	15.00649	14.14984	7.457802	13.06962	28.29235	14.30654	15.67531	10.67259	13.41127	13.93616	26.54487	23.59616	19.94166	8.743909	21.96291	NaN	13.34863	20.09979	25.25569	7.996213	14.75127	9.037389	NaN	29.6436	12.09987	24.97169	38.53179	15.76644	17.25383	25.36871	30.20747	24.56609	15.90821	11.35495	19.32531	8.556588	11.25282	NaN	16.67651	17.70405	NaN	NaN	38.39694	25.12554	7.548363	6.588844	17.27449	11.89599	10.74132	8.290623	NaN	15.35262	NaN	26.4202	23.08742	19.42285	20.20107	10.50619	20.58167	21.4912	13.09872	37.11062	NaN	20.29441	5.918404	37.39391	14.27743	10.84423	46.55922	18.30272	17.60683	24.03127	6.000912	11.59791	6.183623	8.617278	35.97215	13.38883	5.679205	40.48121	21.18112	19.56217	18.02286	11.14716	19.03667	35.99974	18.02263	28.27675	17.3057	NaN	38.47538	25.9743	NaN	21.54126	32.56701	18.85863	17.05727	NaN	34.10915	14.55838	20.27501	31.56305	NaN	27.13631	6.706461	7.433023	18.52875	20.32854	16.73415	21.81622	19.90955	4.838146	15.65947	14.1077	12.44259	14.12203	16.84538	21.49028	22.10239	18.01867	13.18417	42.22178	25.43669	16.20473	NaN	NaN	15.31811	NaN	21.42522	5.245647	17.84623	6.693701	NaN	12.95026	18.40467	25.50165	12.2382	29.21396	28.58076	16.16818	34.88894	NaN	20.74309	27.52702	17.74705	14.02518	35.84798	16.00967	7.793716	4.180973	19.3133	NaN	7.74453	27.75209	NaN	18.07208	20.54596	NaN	7.101328	34.68713	18.95691	21.152	12.15974	19.98893	7.056892	NaN	23.00482	16.63625	21.55828	11.51803	12.81125	13.39912	24.90507	13.69698	10.08133	13.3786	20.6641	21.47901	24.69713	8.555482	37.77064	16.28339	14.8635	20.68358	30.76349	13.73675	9.49899	17.92315	25.08084	48.25491	12.7806	11.41386	13.01579	15.27802	21.7132	NaN	26.49286	NaN	11.61506	35.28552	19.61415	13.14217	13.86956	29.39001	NaN	25.38802	17.54414	20.323	23.10916	21.302	19.82872	22.86724	6.940491	7.298891	13.84485	10.17955	10.43651	7.133064	
8900	CCNA1	NaN	0.03988	0	0.023701	0.032618	0.019291	0	0	0.018156	0	0	0.038889	0.031035	0.058809	0	0	0.117399	0	0.034696	0.030982	0	0.068627	0	0.039293	4.235176	0.325537	NaN	0.054479	0	0.020511	0	0.082388	0	0	NaN	0.018916	NaN	0	0.065722	0	0	0	0.093125	0	0.017562	0	0.035496	0.020387	0	0.018322	NaN	0	0	0	NaN	NaN	NaN	0	0	0	0.018061	0.05695	0	0.13507	0.066467	0	0.075033	0	0.020303	0	0.017904	0.019496	0	NaN	0.061492	0.082788	0.057478	0	0.078878	0.082738	NaN	0.023127	0	0	0.018753	0.04272	0	0	0.023506	0.019765	0	0	0.096504	0	0	NaN	0	0.037112	NaN	NaN	0	0.080897	0.055622	0	0	0	0.043269	0	NaN	0.016161	NaN	0	0	0	0.020242	0.052392	0.08032	0.015608	0.120223	0.018372	NaN	0.01818	0.019649	0.018845	0.016949	0.016975	0	0.020537	0	0.023251	0	0.019385	0.024826	0	0.051968	0.040149	0	0.016572	0	0.020051	0.055047	0.021383	0.043121	0.027021	0.019377	0	0	NaN	0.017666	0.024389	NaN	0	0.021506	0	0.019878	NaN	0	0	0.019696	0.038704	NaN	0.036156	0	0.016759	0.034185	0	0	0.066632	0	0.03322	0.019389	0.139887	0	0.014957	0.073315	0	0	0	0	0	0.026917	0	NaN	NaN	0.019404	NaN	0	0	0	0.084043	NaN	0	0.049171	0.100778	0.018169	0	0	0.125709	0	NaN	0	0	0.036381	0.102721	0	0	0.258433	0	0.020017	NaN	0.019417	0.021402	NaN	0.044845	0	NaN	0.048212	0	0	0.020143	0.039134	0	0.019741	NaN	0.015557	0	0	0.019146	0.057913	0	0	0.021167	0.039879	0.019316	0.017318	0.023554	0	0.092977	0.061738	0.042918	0.099651	0.014817	0.057195	0.05425	0.019826	0	0.051069	0	0.019091	0.097825	0.092889	0.041443	0	NaN	0	NaN	0	0.039483	0	0	0	0	NaN	0	0	0	0	0.037801	0	0	0.102285	0	0.053855	0	0.021091	0	
891	CCNB1	NaN	26.39483	33.14646	28.36779	27.98835	83.04477	48.81171	22.8037	25.42043	30.70671	62.7342	10.45854	47.22954	45.90363	32.91053	38.78427	46.48896	81.39728	50.53597	56.34734	41.34445	21.38825	26.25207	50.98659	30.46081	26.19347	NaN	30.23368	46.33811	39.92218	25.20525	35.37446	45.29158	75.15575	NaN	35.79627	NaN	19.97302	48.38423	18.58309	39.43228	51.88432	31.2081	31.07569	50.55387	33.36048	67.71688	36.50796	24.7025	55.35412	NaN	53.77557	36.59371	56.25459	NaN	NaN	NaN	22.08368	50.19661	23.97326	18.2843	24.47372	46.33903	54.32151	23.02837	29.68942	30.21609	66.10143	30.96314	40.39863	17.54112	13.68483	48.20571	NaN	44.97868	32.9995	80.58437	28.36265	34.81602	41.54582	NaN	29.49198	46.16107	30.27848	51.23851	110.1512	35.53162	41.9836	63.65422	56.38009	44.6816	6.809524	34.45467	30.33053	21.16001	NaN	37.03547	35.89216	NaN	NaN	100.4707	60.00226	36.89114	15.51159	45.15588	24.96274	10.97093	43.06105	NaN	39.30546	NaN	49.43509	18.04814	57.62013	51.02369	31.59908	32.07054	32.06692	23.42273	42.55935	NaN	22.23497	18.9209	29.03774	44.23832	33.35726	100.3741	30.05646	64.3241	39.66464	24.31277	44.96037	10.8308	10.1379	60.62749	52.90194	14.77433	43.44009	42.27609	28.09315	19.53338	37.97141	40.77996	36.34779	28.06992	83.55696	32.59351	NaN	35.274	33.23923	NaN	28.76997	46.65104	60.43493	33.61292	NaN	31.47933	29.02276	20.26973	44.25152	NaN	34.91736	28.33635	14.01301	38.30429	48.71201	25.05897	54.57736	46.40984	16.45917	52.05445	32.53497	21.82483	45.46744	54.76569	57.50164	54.98965	46.36558	29.70441	47.41986	75.04972	43.53541	NaN	NaN	30.0083	NaN	36.66668	11.33495	50.00943	10.9877	NaN	38.20206	39.51073	73.74603	18.07157	62.19558	22.77894	17.25953	47.11388	NaN	25.38435	44.16057	21.85765	41.42373	77.72789	26.10919	19.75447	12.17768	39.0913	NaN	29.72073	50.23665	NaN	72.13272	57.52708	NaN	12.76369	51.72424	60.16605	82.07461	57.20032	17.94229	16.02825	NaN	41.21512	36.15624	41.88707	30.00197	17.04141	32.67338	66.79823	35.2007	18.9404	47.08637	50.36677	39.14915	34.46433	28.28968	41.18728	20.68399	14.53779	26.44951	61.40267	18.20553	35.59536	27.10411	41.298	92.74709	26.92649	22.98011	27.66541	98.1276	27.67776	NaN	42.02354	NaN	46.36861	47.03723	50.23616	77.27048	28.71079	27.42174	NaN	50.09232	26.59128	20.78479	48.40421	83.17935	27.16544	67.29513	15.82788	36.62486	46.50494	31.42231	36.17514	20.7232	
595	CCND1	NaN	49.83771	17.38008	54.88488	108.8279	23.97561	33.4186	29.7139	19.54184	26.57741	27.71087	85.05566	40.10608	31.16742	38.94236	50.11352	46.32452	14.83889	41.56959	33.21533	35.86501	52.3479	37.3141	26.79683	36.14618	36.67083	NaN	26.1678	34.34794	60.73538	77.73026	17.72161	56.44797	48.98662	NaN	47.8539	NaN	28.84323	15.13252	13.77455	64.03388	34.36913	48.91208	24.87208	58.87351	27.76398	20.63002	59.98568	41.52159	47.48664	NaN	39.9636	52.99267	20.78618	NaN	NaN	NaN	26.54433	20.50073	28.41086	35.61851	21.47285	32.02149	96.38841	53.75383	58.69171	61.46262	35.71668	43.83667	53.62815	63.23077	64.76388	19.79529	NaN	31.53652	46.90365	43.87644	37.46779	58.85668	30.7592	NaN	34.45375	41.922	28.87843	59.64871	11.60982	43.64788	30.78467	22.7556	25.10631	38.27425	143.4618	35.97345	42.67856	34.94616	NaN	41.34326	29.33547	NaN	NaN	27.71918	37.80713	60.3805	49.63619	33.76259	38.3427	50.46101	24.83541	NaN	39.67369	NaN	36.21353	64.67997	11.34638	40.24937	52.28937	52.05478	10.8546	29.54227	28.78611	NaN	88.12395	5.146448	58.54387	175.9658	26.69153	13.82152	25.84925	29.89004	32.79853	22.75997	54.24243	17.75439	26.92741	49.66405	87.07314	19.89918	26.56794	33.52214	66.53129	33.67291	34.44499	34.82421	26.84118	22.62295	31.62725	31.64977	NaN	74.13061	46.08387	NaN	58.3514	55.252	36.73811	20.0088	NaN	37.10753	53.92302	61.87979	18.32021	NaN	47.72113	21.29701	78.51429	55.34699	42.563	28.09947	141.9669	39.07659	42.85826	36.296	33.09202	37.05653	25.27851	10.64723	134.851	41.01149	38.66324	34.40533	46.5554	25.19394	36.64365	NaN	NaN	51.61201	NaN	45.49655	46.51708	37.4247	33.3515	NaN	18.94073	40.41796	47.73675	33.94922	52.06368	45.96343	25.45513	43.03229	NaN	71.27046	24.72496	17.88242	43.76856	50.54013	25.91214	31.4112	32.49247	25.46007	NaN	40.1456	43.74656	NaN	43.46146	33.58796	NaN	24.61574	36.20623	23.96628	23.93107	32.90176	98.49925	49.11992	NaN	49.4094	55.90235	40.45888	28.08908	21.07563	33.02414	40.54917	36.507	22.34936	40.51566	43.65354	35.11067	59.63178	44.35184	37.67789	29.94879	27.33737	43.04328	42.10209	41.9308	44.60564	23.73087	24.54449	30.0964	55.40504	95.95794	74.02196	17.09815	34.40165	NaN	18.34399	NaN	33.00061	31.15077	30.01266	22.54474	37.23401	135.5439	NaN	37.13594	46.75435	37.05922	36.61424	21.09618	75.52567	36.98783	58.88874	38.17094	54.55628	23.35386	53.99499	41.0469	
894	CCND2	NaN	26.59544	55.91975	23.04141	33.03055	45.92609	9.08049	31.89559	24.06166	33.41455	1.082069	46.40065	23.22667	35.85458	42.252	4.737032	29.63437	27.95443	63.5135	13.13356	34.4841	35.16237	2.438897	13.59226	5.765391	64.39078	NaN	26.31033	29.70477	9.14004	42.65563	19.68143	45.07437	53.23961	NaN	23.34141	NaN	13.47563	15.08386	43.47186	50.27359	30.86476	13.8613	4.805785	9.416	28.83405	14.19609	62.77845	24.45494	21.23831	NaN	20.91708	14.36442	17.96243	NaN	NaN	NaN	24.48078	4.158496	8.482183	34.63895	11.44703	9.665272	43.53736	4.774071	1.189828	38.95969	23.22263	20.30522	20.617	25.05134	44.89604	9.850013	NaN	34.95807	26.10003	14.88712	5.187726	49.17086	8.159598	NaN	14.64338	40.46011	27.05517	46.68755	23.02528	43.96599	21.03296	8.300279	9.722055	19.49867	27.19034	35.81891	42.00523	28.2401	NaN	21.76642	16.8151	NaN	NaN	6.535649	6.183195	20.33887	1.216989	10.64786	25.93077	4.979	17.76717	NaN	22.56271	NaN	20.86052	30.06655	12.24753	8.061339	13.55516	124.9557	21.54793	34.86277	32.70716	NaN	28.96041	24.54451	43.1572	3.714231	17.55171	8.3116	14.32417	26.87271	24.96563	12.30785	53.73981	21.86724	12.95642	15.33125	33.08745	9.317991	19.41553	18.74196	9.732617	15.73747	16.33118	16.82601	13.276	22.16094	38.99035	26.79051	NaN	4.459289	21.50304	NaN	17.38576	43.73282	9.370641	23.1428	NaN	33.00669	30.44383	51.03403	33.24501	NaN	33.49842	2.100122	40.21367	70.05605	6.670339	36.09977	7.7615	49.97534	16.07789	20.72582	11.94459	17.05841	12.64703	19.79547	37.38605	47.72274	23.58683	35.02529	17.41575	7.272863	88.56216	NaN	NaN	14.94049	NaN	23.06922	41.57994	55.02977	11.4132	NaN	19.48282	20.13639	61.71292	23.30041	28.11574	8.399676	13.2044	13.20599	NaN	0.858124	16.03646	15.67361	7.996114	24.99216	15.54592	21.38061	22.71604	20.48757	NaN	23.20889	76.73972	NaN	41.21377	31.00369	NaN	10.83736	19.98927	24.9634	41.62569	20.50715	15.82424	3.140178	NaN	32.08746	24.91976	45.41539	61.70517	11.67858	17.09613	6.58062	18.48267	6.129834	29.52228	40.88106	30.70493	24.89184	18.60796	20.17521	17.40644	31.99811	32.04337	32.60661	47.70722	10.19927	22.19475	16.93126	20.78468	25.37731	36.11591	22.28167	21.66493	33.80135	NaN	11.70465	NaN	29.28944	12.67245	15.03695	1.880359	48.2473	0.952074	NaN	11.99897	48.69628	17.60687	20.13017	25.1665	34.18668	34.0436	26.87229	2.083628	51.73997	55.63273	21.40232	27.2295	
898	CCNE1	NaN	5.83729	4.452145	5.252443	6.169529	10.81732	5.476485	3.902164	6.980461	10.48717	12.0807	5.15099	8.061642	5.859867	4.694416	6.002945	4.332223	5.812813	7.009694	6.355235	5.89551	3.513363	4.655716	5.022278	2.98796	10.03136	NaN	5.896339	11.23867	3.002164	3.914878	7.982817	8.05202	6.865228	NaN	5.420619	NaN	3.597541	3.556607	1.515309	11.25533	4.806114	6.095433	8.609726	6.372094	8.474078	12.91583	4.202935	4.34559	8.385255	NaN	6.285971	6.223906	5.143222	NaN	NaN	NaN	4.476399	6.953881	7.984566	7.726077	6.163831	6.293347	11.25754	3.037402	3.435644	6.651434	5.181358	9.605871	9.094328	5.185889	2.87371	8.028582	NaN	6.401847	8.704266	8.432804	5.922512	4.309208	7.02175	NaN	4.696198	4.657481	6.233136	50.008	3.214565	7.900391	3.909385	5.306249	2.587441	4.001362	6.595659	4.824512	8.091627	15.03078	NaN	7.856011	2.237844	NaN	NaN	5.318672	6.837741	10.89339	6.757655	5.904626	5.496365	4.103221	3.587145	NaN	7.779614	NaN	8.955173	4.299675	6.323948	11.43426	11.07099	9.57624	4.649496	2.788278	4.43146	NaN	14.57957	3.686169	5.943931	1.7121	1.854761	8.659493	3.831591	6.066886	8.388472	2.950703	5.475106	3.147619	4.441749	12.61514	4.138454	3.526566	7.106097	7.764818	4.588353	5.919949	3.658746	4.44485	5.069271	3.994685	8.886123	8.062849	NaN	7.302004	7.919113	NaN	3.07315	8.490361	7.733228	6.638598	NaN	5.606256	6.731269	6.476375	6.722378	NaN	5.627571	4.305698	6.996105	4.721828	5.000122	1.859531	3.31969	11.45479	3.715324	6.855227	6.740993	6.865452	3.561427	5.944954	9.214036	2.935891	5.571727	18.84063	9.76647	5.826588	7.131834	NaN	NaN	2.980188	NaN	6.994385	3.488065	3.882851	3.465183	NaN	4.877015	8.464214	7.188487	3.65198	6.928527	12.76177	3.924358	15.89861	NaN	5.714875	7.933624	2.906328	9.084737	10.67395	5.657949	5.150159	3.97459	4.766181	NaN	6.724932	12.4204	NaN	8.829032	4.315157	NaN	4.373236	7.456686	6.650346	7.204766	9.701299	4.89557	5.005707	NaN	5.291866	6.577525	7.172825	7.124455	2.228619	4.968316	8.977139	6.720004	3.740665	6.968735	8.050603	9.444587	6.450922	4.542748	5.748609	6.436787	7.138899	5.055211	5.600754	5.703787	4.312032	6.471669	10.39654	6.576705	4.880395	2.520891	8.872625	4.934031	6.558229	NaN	7.759688	NaN	5.361678	19.33156	2.478167	6.084305	9.638896	9.991339	NaN	12.3214	5.046306	3.958909	12.5662	4.753721	4.81167	9.507435	2.89941	5.076729	10.65848	4.525694	6.500189	2.244731	
993	CDC25A	NaN	2.922709	5.667666	4.142399	8.033863	10.45521	2.289757	1.848725	4.590697	5.25059	6.075324	3.741282	5.869924	3.327509	3.729976	6.013828	3.796316	4.797637	6.54477	5.243453	9.750576	1.6592	5.483392	3.968196	3.801877	3.339813	NaN	3.036754	9.537527	3.491905	4.361318	3.112355	5.620907	8.169408	NaN	4.878358	NaN	1.804949	2.714501	1.424822	4.43177	6.456119	4.104294	4.057571	4.440612	5.042847	6.159371	7.537343	3.336898	9.145481	NaN	4.88231	3.344613	2.664255	NaN	NaN	NaN	2.9586	4.011073	4.77955	5.294604	2.428698	4.245837	7.036641	2.633675	2.976484	3.968311	3.80864	5.450682	7.039234	3.102237	4.094893	3.773618	NaN	3.881951	5.179087	6.6105	4.124956	5.403312	3.639563	NaN	3.424736	3.300456	2.243281	9.880395	4.540267	2.59445	4.066684	6.381633	3.315206	4.497129	1.527656	7.388475	4.935669	3.856819	NaN	3.871114	3.196462	NaN	NaN	2.645892	3.612924	2.815627	5.715706	3.514652	3.738836	2.157605	4.566382	NaN	5.112113	NaN	7.40064	3.518258	5.178188	5.342672	4.275109	2.225098	7.924432	2.82592	4.247597	NaN	3.690368	2.00909	4.556099	4.78069	4.651367	5.138905	2.906742	6.01602	9.041317	2.531277	2.83165	1.950749	1.291946	7.721874	5.278108	2.055458	6.226962	5.159077	3.777244	1.783736	3.220289	5.495121	3.865379	1.668969	6.565647	5.277238	NaN	3.674915	4.791044	NaN	7.063554	8.048515	2.159346	4.325285	NaN	5.047449	3.801983	3.11509	3.918489	NaN	4.170413	1.360731	3.891364	4.012	3.712167	4.498445	2.987035	6.638288	2.618671	6.660575	3.399689	5.506643	3.465529	6.52397	6.914858	2.454809	4.965715	5.764254	8.457425	4.40634	8.214606	NaN	NaN	2.619339	NaN	9.243859	2.170333	5.931864	1.217037	NaN	3.501416	6.232976	4.741086	3.322003	13.21961	7.500449	4.857431	11.94455	NaN	2.971378	3.388663	1.48432	4.718669	13.33817	2.554519	2.762513	1.724532	5.16212	NaN	3.276371	8.106712	NaN	7.307244	7.331661	NaN	1.602742	5.613304	5.471182	3.490185	6.327315	3.582621	3.788392	NaN	3.25194	4.37585	5.257522	4.185369	1.098742	5.235943	7.018714	3.806156	2.380265	4.242013	3.157621	6.62014	5.274566	1.948199	5.721793	3.966814	2.93631	3.529978	3.687503	3.142393	1.877401	3.878793	4.810199	4.196079	4.923487	6.651925	1.793514	3.204261	6.273235	NaN	3.378297	NaN	3.488937	8.342666	2.763037	2.17101	4.543126	5.198056	NaN	4.570391	4.718194	1.913614	5.042689	4.855273	6.18038	7.791818	1.764563	2.627343	7.098101	2.873917	3.558764	2.010969	
